Dallas; TX,Windstream,17386,Superloop,198.42,0.15,20.66,20.1,11.34,16.7,0.0,2022-06-07,22:49:39.10,30.44,aeb327e1-6e2b-4f3b-b275-3d89951c627a
Miami; FL,Frontier,14237,Superloop,264.28,0.87,10.48,15.2,3.64,5.3,1.4,2022-06-07,22:50:15.13,36.02,a0e6f070-a3eb-4dd3-aba1-412bf7e1e5e1
Miami; FL,Netprotect,37499,Superloop,243.49,1.54,15.56,16.0,5.71,10.6,0.0,2022-06-07,22:50:48.77,33.64,39f3bf37-952d-4411-b41b-e63d2b4e8dba
New York; NY,Spectrum,16976,Superloop,234.21,0.69,9.83,15.7,2.50,4.5,1.8,2022-06-07,22:51:24.73,35.96,8d03cad1-aa3e-443c-b85f-f05324c1fdaa
New York; NY,Windstream,28032,Superloop,228.93,220.90,9.36,9.9,13.19,19.3,12.8,2022-06-07,22:51:58.01,33.27,bcdddf93-bf4a-472e-89a3-f88a11c0a8c5
São Paulo,i3D.net,21568,Superloop,348.38,1.17,10.70,17.9,3.53,6.1,0.0,2022-06-07,22:52:44.83,46.82,b9b7f85a-a974-42b2-b1f8-2f89725c48cc
São Paulo,PW Fibra Óptica,34143,Superloop,360.18,0.71,11.81,18.8,14.20,23.5,5.0,2022-06-07,22:53:24.40,39.57,5cbd101f-a541-465e-9688-df38ef38115b
Hong Kong,HKIX,34555,Superloop,131.56,2.00,10.36,18.9,5.20,8.9,0.4,2022-06-07,22:53:58.32,33.92,b6cd2e17-f5b9-43e8-a41f-9568fa671b60
Hong Kong,STC,1536,Superloop,149.86,1.59,15.17,22.5,4.51,8.1,0.0,2022-06-07,22:54:34.51,36.18,1281f8ae-b6db-4a3e-9396-d3a01191b723
Marseille,ORANGE FRANCE,29545,Superloop,385.74,192.62,0.75,1.2,2.88,5.3,0.0,2022-06-07,22:55:16.85,42.34,376e25a4-0739-4b4e-9e0c-2631f990a954
Marseille,LaFibre.info,4036,Superloop,308.53,0.63,13.67,19.9,3.86,6.7,7.8,2022-06-07,22:55:54.90,38.05,873e1ea9-ee7a-4e1f-8f01-da2b614a90b2
Saint Petersburg,DOM.RU,2690,Superloop,425.08,256.73,0.99,1.4,7.04,11.6,1.7,2022-06-07,22:56:39.81,44.91,24838a36-bfa1-40e9-9fe7-47d28e284d0d
Saint Petersburg,Rostelecom,2599,Superloop,353.43,1.83,16.55,27.6,15.01,25.1,0.0,2022-06-07,22:57:17.64,37.83,0748da3f-1be1-4dab-8fdc-bf6b81bf6d54
Mangilao,University of Guam,11871,Superloop,225.95,4.83,16.86,29.3,10.21,17.1,0.0,2022-06-07,22:57:53.46,35.82,f278468b-68aa-45bf-ace4-bfebb281b0f6
Barrigada,Guam Department of Education,49594,Superloop,283.79,1.88,11.75,18.9,3.24,5.9,0.0,2022-06-07,22:58:30.43,36.97,bfd01c50-0be7-41c6-aa4b-0d4c62275439
Seattle; WA,Lumen Technologies,49421,Superloop,191.05,1.48,40.10,56.6,14.20,23.4,0.0,2022-06-07,22:59:06.90,36.46,b4d91a8e-c60d-440c-b83c-a6a30e5cc6c8
Seattle; WA,CenturyLink,8864,Superloop,189.17,0.75,18.27,28.6,16.41,24.9,0.0,2022-06-07,22:59:40.92,34.02,ec657c82-ab2f-4f67-8367-4c6e647a07f6
